EndOfReference
498.232	529.802	24.2756	522.51	no	yes	minion	Society
525.519	529.802	7.34169	532.86	no	yes	minion	B,
535.865	529.802	12.9869	548.85	no	no	minion	vol.
327.888	540.26	15.0528	342.94	no	no	minion	361,
345.01	540.26	11.4626	356.47	no	no	minion	no.
358.532	540.26	19.3531	377.89	no	no	minion	1475,
379.964	540.26	11.4008	391.36	no	no	minion	pp.
393.424	540.26	41.0338	434.46	no	no	minion	1947–1963,
436.536	540.26	19.3531	455.89	no	no	minion	2006.
EndOfReference
312.966	552.716	10.9408	323.91	no	no	minion	[3]
327.889	552.716	7.12022	335.01	no	no	minion	E.
337.726	552.716	4.82482	342.55	no	no	minion	J.
345.267	552.716	22.5084	367.78	no	no	minion	Candès
374.34	552.716	13.5375	387.88	no	no	minion	and
390.595	552.716	6.7777	397.37	no	no	minion	T.
400.09	552.716	14.9793	415.07	no	no	minion	Tao,
417.795	552.716	38.56	456.36	no	no	minion	“Decoding
459.088	552.716	8.52615	467.61	no	no	minion	by
470.329	552.716	20.5017	490.83	no	no	minion	linear
493.561	552.716	55.2832	548.84	no	no	minion	programming,”
327.888	563.175	17.5499	345.44	no	yes	minion	IEEE
348.147	563.175	43.7569	391.9	no	yes	minion	Transactions
394.614	563.175	8.73417	403.35	no	yes	minion	on
406.066	563.175	42.3573	448.42	no	yes	minion	Information
451.132	563.175	26.8122	477.94	no	yes	minion	Theory,
480.652	563.175	12.978	493.63	no	no	minion	vol.
496.347	563.175	10.7489	507.1	no	no	minion	51,
509.813	563.175	11.4609	521.27	no	no	minion	no.
523.99	563.175	10.7489	534.74	no	no	minion	12,
537.447	563.175	11.399	548.85	no	no	minion	pp.
327.888	573.633	41.05	368.94	no	no	minion	4203–4215,
371.016	573.633	19.3603	390.38	no	no	minion	2005.
EndOfReference
312.966	586.089	10.9265	323.89	no	no	minion	[4]
327.874	586.089	8.23564	336.11	no	no	minion	D.
339.556	586.089	6.91309	346.47	no	no	minion	L.
349.906	586.089	32.0522	381.96	no	no	minion	Donoho,
385.395	586.089	48.1083	433.5	no	no	minion	“Compressed
436.941	586.089	31.5169	468.46	no	no	minion	sensing,”
471.922	586.089	17.5607	489.48	no	yes	minion	IEEE
492.921	586.089	43.7856	536.71	no	yes	minion	Transactions
540.137	586.089	8.73776	548.87	no	yes	minion	on
327.888	596.548	42.3304	370.22	no	yes	minion	Information
372.288	596.548	26.8167	399.1	no	yes	minion	Theory,
401.164	596.548	12.9851	414.15	no	no	minion	vol.
416.209	596.548	10.7561	426.97	no	no	minion	52,
429.034	596.548	11.4644	440.5	no	no	minion	no.
442.559	596.548	6.45401	449.01	no	no	minion	4,
451.083	596.548	11.3775	462.46	no	no	minion	pp.
464.521	596.548	41.05	505.57	no	no	minion	1289–1306,
507.649	596.548	19.3603	527.01	no	no	minion	2006.
EndOfReference
312.965	609.004	10.9408	323.91	no	no	minion	[5]
327.888	609.004	6.41815	334.31	no	no	minion	S.
339.533	609.004	41.2463	380.78	no	no	minion	Sarvotham,
386.005	609.004	8.23564	394.24	no	no	minion	D.
399.468	609.004	24.012	423.48	no	no	minion	Baron,
428.706	609.004	13.5357	442.24	no	no	minion	and
447.47	609.004	7.73173	455.2	no	no	minion	R.
460.421	609.004	35.0999	495.52	no	no	minion	Baraniuk,
500.748	609.004	48.1146	548.86	no	no	minion	“Compressed
327.887	619.462	26.3863	354.27	no	no	minion	sensing
356.215	619.462	52.709	408.92	no	no	minion	reconstruction
410.858	619.462	10.5248	421.38	no	no	minion	via
423.333	619.462	19.458	442.79	no	no	minion	belief
444.735	619.462	48.8229	493.56	no	no	minion	propagation,”
495.508	619.462	32.0056	527.51	no	no	minion	preprint,
529.456	619.462	19.3603	548.82	no	no	minion	2006,
327.887	629.93	190.378	518.26	no	no	minion	http://www.dsp.ece.rice.edu/cs/csbpTR07142006.pdf.
EndOfReference
312.965	642.377	10.9282	323.89	no	no	minion	[6]
327.875	642.377	4.82482	332.7	no	no	minion	J.
336.687	642.377	7.93885	344.63	no	no	minion	A.
348.612	642.377	23.6749	372.29	no	no	minion	Tropp,
376.273	642.377	25.3946	401.67	no	no	minion	“Greed
405.672	642.377	5.56275	411.23	no	no	minion	is
415.216	642.377	20.2246	435.44	no	no	minion	good:
439.436	642.377	41.6866	481.12	no	no	minion	algorithmic
485.115	642.377	23.1647	508.28	no	no	minion	results
512.26	642.377	10.54	522.8	no	no	minion	for
526.79	642.377	22.0394	548.83	no	no	minion	sparse
327.887	652.844	58.4816	386.37	no	no	minion	approximation,”
388.105	652.844	17.5499	405.65	no	yes	minion	IEEE
407.365	652.844	43.7569	451.12	no	yes	minion	Transactions
452.825	652.844	8.73417	461.56	no	yes	minion	on
463.278	652.844	42.3573	505.64	no	yes	minion	Information
507.345	652.844	26.8113	534.16	no	yes	minion	Theory,
535.865	652.844	12.9869	548.85	no	no	minion	vol.
327.887	663.302	10.7525	338.64	no	no	minion	50,
340.709	663.302	11.4626	352.17	no	no	minion	no.
354.232	663.302	10.7525	364.98	no	no	minion	10,
367.054	663.302	11.4008	378.45	no	no	minion	pp.
380.514	663.302	41.0338	421.55	no	no	minion	2231–2242,
423.627	663.302	19.3531	442.98	no	no	minion	2004.
EndOfReference
312.965	675.759	10.9282	323.89	no	no	minion	[7]
327.875	675.759	9.75724	337.63	no	no	minion	W.
339.783	675.759	12.8228	352.61	no	no	minion	Dai
354.748	675.759	13.5285	368.28	no	no	minion	and
370.418	675.759	8.38	378.8	no	no	minion	O.
380.939	675.759	42.4711	423.41	no	no	minion	Milenkovic,
425.561	675.759	36.6349	462.2	no	no	minion	“Subspace
464.352	675.759	26.0151	490.37	no	no	minion	pursuit
492.501	675.759	10.5606	503.06	no	no	minion	for
505.198	675.759	43.6735	548.87	no	no	minion	compressive
327.887	686.217	28.5176	356.4	no	no	minion	sensing:
359.293	686.217	25.1149	384.41	no	no	minion	closing
387.303	686.217	11.3066	398.61	no	no	minion	the
401.495	686.217	12.7699	414.26	no	no	minion	gap
417.154	686.217	29.5712	446.73	no	no	minion	between
449.623	686.217	46.0954	495.72	no	no	minion	performance
498.613	686.217	13.5303	512.14	no	no	minion	and
515.032	686.217	33.7917	548.82	no	no	minion	complexity,”
345.14	696.675	36.3534	381.49	no	no	minion	submitted
384.967	696.675	7.31748	392.28	no	no	minion	to
395.746	696.675	17.5499	413.3	no	yes	minion	IEEE
416.771	696.675	43.7569	460.53	no	yes	minion	Transactions
464.003	696.675	8.73417	472.74	no	yes	minion	on
476.211	696.675	42.3573	518.57	no	yes	minion	Information
522.051	696.675	26.8113	548.86	no	yes	minion	Theory,
327.887	707.143	110.728	438.62	no	no	minion	http://arxiv.org/abs/0803.0811.
EndOfReference
312.964	719.59	10.9372	323.9	no	no	minion	[8]
327.883	719.59	8.23564	336.12	no	no	minion	D.
339.331	719.59	22.7809	362.11	no	no	minion	Wang,
365.332	719.59	7.93437	373.27	no	no	minion	A.
376.47	719.59	33.4761	409.95	no	no	minion	Urisman,
413.148	719.59	16.5834	429.73	no	no	minion	Y.-T.
432.944	719.59	14.1382	447.08	no	no	minion	Liu,
450.285	719.59	6.55982	456.84	no	no	minion	et
460.059	719.59	10.4674	470.53	no	no	minion	al.,
473.738	719.59	21.4853	495.22	no	no	minion	“Viral
498.427	719.59	33.6841	532.11	no	no	minion	discovery
535.321	719.59	13.5375	548.86	no	no	minion	and
327.886	730.057	32.418	360.3	no	no	minion	sequence
362.235	730.057	30.3504	392.59	no	no	minion	recovery
394.509	730.057	19.3764	413.89	no	no	minion	using
415.8	730.057	18.7048	434.5	no	no	minion	DNA
436.425	730.057	47.9944	484.42	no	no	minion	microarrays,”
486.329	730.057	17.8297	504.16	no	yes	minion	PLoS
506.083	730.057	27.8568	533.94	no	yes	minion	Biology,
535.864	730.057	12.9869	548.85	no	no	minion	vol.
327.886	740.516	6.45401	334.34	no	no	minion	1,
336.41	740.516	11.4644	347.87	no	no	minion	no.
349.934	740.516	6.45401	356.39	no	no	minion	2,
358.458	740.516	22.2483	380.71	no	no	minion	article
382.763	740.516	10.2181	392.98	no	no	minion	e2,
395.051	740.516	11.3775	406.43	no	no	minion	pp.
408.498	740.516	15.2375	423.74	no	no	minion	1–4,
425.795	740.516	19.3603	445.16	no	no	minion	2003.
EndOfReference
50.733	51.666	9.56011	60.29	no	no	Minion	12
319.561	51.666	39.0295	358.59	no	no	minion	EURASIP
360.87	51.666	29.6497	390.52	no	no	minion	Journal
392.815	51.666	10.5604	403.38	no	no	minion	on
405.667	51.666	59.413	465.08	no	no	minion	Bioinformatics
467.384	51.666	15.0356	482.42	no	no	minion	and
484.71	51.666	31.442	516.15	no	no	minion	Systems
518.438	51.666	30.4118	548.85	no	no	minion	Biology
EndOfReference
55.035	80.979	10.9354	65.97	no	no	minion	[9]
69.9524	80.979	7.93885	77.89	no	no	minion	A.
79.6361	80.979	27.7923	107.43	no	no	minion	Schliep,
109.191	80.979	8.23564	117.43	no	no	minion	D.
119.181	80.979	8.06528	127.25	no	no	minion	C.
128.991	80.979	26.6912	155.68	no	no	minion	Torney,
157.436	80.979	13.5357	170.97	no	no	minion	and
172.726	80.979	6.41815	179.14	no	no	minion	S.
180.889	80.979	37.5073	218.4	no	no	minion	Rahmann,
220.15	80.979	27.3305	247.48	no	no	minion	“Group
249.236	80.979	23.769	273.0	no	no	minion	testing
274.748	80.979	16.1521	290.9	no	no	minion	with
69.9569	91.4464	18.7066	88.66	no	no	minion	DNA
92.2491	91.4464	20.8908	113.14	no	no	minion	chips:
116.739	91.4464	37.8857	154.62	no	no	minion	generating
158.213	91.4464	26.3173	184.53	no	no	minion	designs
188.124	91.4464	13.5321	201.66	no	no	minion	and
205.238	91.4464	32.8654	238.1	no	no	minion	decoding
241.701	91.4464	49.2013	290.9	no	no	minion	experiments,”
69.9569	101.905	7.28072	77.24	no	no	minion	in
81.441	101.905	40.356	121.8	no	yes	Minion	Proceedings
125.992	101.905	6.39035	132.38	no	yes	minion	of
136.595	101.905	10.6503	147.25	no	yes	minion	the
151.444	101.905	52.995	204.44	no	yes	minion	Computational
208.65	101.905	27.0104	235.66	no	yes	minion	Systems
239.865	101.905	51.0475	290.91	no	yes	minion	Bioinformatics
69.9569	112.363	38.2776	108.23	no	yes	minion	Conference
110.696	112.363	18.5676	129.26	no	yes	minion	(CSB
131.731	112.363	16.1028	147.83	no	yes	minion	’03),
150.307	112.363	12.978	163.28	no	no	minion	vol.
165.768	112.363	6.45043	172.22	no	no	minion	2,
174.693	112.363	11.399	186.09	no	no	minion	pp.
188.565	112.363	23.8237	212.39	no	no	minion	84–91,
214.872	112.363	33.164	248.04	no	no	minion	Stanford,
250.51	112.363	19.1971	269.71	no	no	minion	Calif,
272.181	112.363	18.7263	290.91	no	no	minion	USA,
69.9569	122.822	25.1409	95.1	no	no	minion	August
97.16	122.822	19.3638	116.52	no	no	minion	2003.
EndOfReference
50.7329	133.972	15.2429	65.98	no	no	minion	[10]
69.9578	133.972	7.93885	77.9	no	no	minion	A.
80.3705	133.972	4.82482	85.2	no	no	minion	J.
87.6691	133.972	28.6826	116.35	no	no	minion	Macula,
118.829	133.972	7.93885	126.77	no	no	minion	A.
129.245	133.972	27.7842	157.03	no	no	minion	Schliep,
159.507	133.972	10.1616	169.67	no	no	minion	M.
172.146	133.972	7.93885	180.08	no	no	minion	A.
182.562	133.972	26.8122	209.37	no	no	minion	Bishop,
211.848	133.972	13.5357	225.38	no	no	minion	and
227.861	133.972	6.7777	234.64	no	no	minion	T.
237.117	133.972	7.12022	244.24	no	no	minion	E.
246.714	133.972	19.8355	266.55	no	no	minion	Renz,
269.032	133.972	21.8807	290.91	no	no	minion	“New,
69.9569	144.431	36.7963	106.75	no	no	minion	improved,
109.309	144.431	13.5321	122.84	no	no	minion	and
125.396	144.431	30.787	156.18	no	no	minion	practical
158.748	144.431	24.68	183.43	no	no	minion	k-stem
185.975	144.431	32.4234	218.4	no	no	minion	sequence
220.959	144.431	34.1638	255.12	no	no	minion	similarity
257.667	144.431	33.2017	290.87	no	no	minion	measures
69.9569	154.889	10.5445	80.5	no	no	minion	for
83.5643	154.889	20.9105	104.47	no	no	minion	probe
107.54	154.889	28.1384	135.68	no	no	minion	design,”
138.761	154.889	25.8205	164.58	no	yes	minion	Journal
167.649	154.889	6.39035	174.04	no	yes	minion	of
177.109	154.889	52.9816	230.09	no	yes	minion	Computational
233.159	154.889	27.8658	261.02	no	yes	minion	Biology,
264.111	154.889	12.9851	277.1	no	no	minion	vol.
280.164	154.889	10.7561	290.92	no	no	minion	15,
69.956	165.356	11.4644	81.42	no	no	minion	no.
83.4809	165.356	6.45401	89.93	no	no	minion	5,
92.0044	165.356	11.3775	103.38	no	no	minion	pp.
105.442	165.356	32.4458	137.89	no	no	minion	525–534,
139.967	165.356	19.3603	159.33	no	no	minion	2008.
EndOfReference
50.732	176.498	15.2429	65.97	no	no	minion	[11]
69.9569	176.498	8.23564	78.19	no	no	minion	D.
80.9093	176.498	7.5246	88.43	no	no	minion	Z.
91.1328	176.498	11.4026	102.54	no	no	minion	Du
105.244	176.498	13.5357	118.78	no	no	minion	and
121.491	176.498	5.86851	127.36	no	no	minion	F.
130.071	176.498	8.04645	138.12	no	no	minion	K.
140.829	176.498	28.098	168.93	no	no	minion	Hwang,
171.646	176.498	51.1757	222.82	no	yes	minion	Combinatorial
225.538	176.498	22.1147	247.65	no	yes	minion	Group
250.36	176.498	24.4702	274.83	no	yes	minion	Testing
277.535	176.498	13.3841	290.92	no	yes	minion	and
69.956	186.956	8.41317	78.37	no	yes	minion	Its
80.4314	186.956	45.2256	125.66	no	yes	minion	Applications,
127.718	186.956	22.4797	150.2	no	no	minion	World
152.267	186.956	35.0048	187.27	no	no	minion	Scientific,
189.341	186.956	37.9637	227.3	no	no	minion	Singapore,
229.383	186.956	19.3674	248.75	no	no	minion	2000.
EndOfReference
50.732	198.107	15.2348	65.97	no	no	minion	[12]
69.9488	198.107	10.1562	80.1	no	no	minion	M.
82.9393	198.107	7.93257	90.87	no	no	minion	A.
93.7062	198.107	26.5065	120.21	no	no	minion	Sheikh,
123.065	198.107	6.41815	129.48	no	no	minion	S.
132.317	198.107	41.2383	173.56	no	no	minion	Sarvotham,
176.399	198.107	8.38	184.78	no	no	minion	O.
187.622	198.107	42.4846	230.11	no	no	minion	Milenkovic,
232.959	198.107	13.5339	246.49	no	no	minion	and
249.336	198.107	7.73173	257.07	no	no	minion	R.
259.902	198.107	8.44276	268.34	no	no	minion	G.
271.188	198.107	19.735	290.92	no	no	minion	Baraniuk,
92.5576	208.565	22.5819	115.14	no	no	minion	“DNA
119.112	208.565	18.426	137.54	no	no	minion	array
141.495	208.565	32.852	174.35	no	no	minion	decoding
178.313	208.565	17.8243	196.14	no	no	minion	from
200.098	208.565	34.8829	234.98	no	no	minion	nonlinear
238.944	208.565	51.9809	290.92	no	no	minion	measurements
69.956	219.024	8.52615	78.48	no	no	minion	by
82.7448	219.024	19.4302	102.18	no	no	minion	belief
106.451	219.024	48.8498	155.3	no	no	minion	propagation,”
159.572	219.024	7.28072	166.85	no	no	minion	in
171.169	219.024	40.3874	211.56	no	yes	minion	Proceedings
215.815	219.024	6.39035	222.21	no	yes	minion	of
226.463	219.024	10.6548	237.12	no	yes	minion	the
241.387	219.024	15.6338	257.02	no	yes	minion	14th
261.286	219.024	29.6357	290.92	no	yes	minion	IEEE/SP
69.956	229.491	34.5404	104.5	no	yes	minion	Workshop
107.644	229.491	8.73148	116.38	no	yes	minion	on
119.526	229.491	34.0463	153.57	no	yes	minion	Statistical
156.712	229.491	21.5893	178.3	no	yes	minion	Signal
181.459	229.491	35.1913	216.65	no	yes	minion	Processing
219.787	229.491	16.8066	236.59	no	yes	minion	(SSP
239.735	229.491	16.1234	255.86	no	yes	minion	’07),
259.007	229.491	11.3775	270.38	no	no	minion	pp.
273.534	229.491	17.3894	290.92	no	no	minion	215–
69.956	239.95	15.0582	85.01	no	no	minion	219,
87.0836	239.95	33.7666	120.85	no	no	minion	Madison,
122.911	239.95	15.8616	138.77	no	no	minion	Wis,
140.842	239.95	18.7335	159.58	no	no	minion	USA,
161.636	239.95	25.1364	186.77	no	no	minion	August
188.834	239.95	19.3603	208.19	no	no	minion	2007.
EndOfReference
50.732	251.091	15.2429	65.97	no	no	minion	[13]
69.9569	251.091	5.16644	75.12	no	no	minion	I.
79.4783	251.091	44.5236	124.0	no	no	minion	Shmulevich,
128.362	251.091	4.82482	133.19	no	no	minion	J.
137.547	251.091	24.5159	162.06	no	no	minion	Astola,
166.424	251.091	8.23564	174.66	no	no	minion	D.
179.02	251.091	29.764	208.78	no	no	minion	Cogdell,
213.144	251.091	6.41815	219.56	no	no	minion	S.
223.923	251.091	7.73173	231.65	no	no	minion	R.
236.015	251.091	37.0079	273.02	no	no	minion	Hamilton,
277.386	251.091	13.5357	290.92	no	no	minion	and
69.956	261.559	9.75724	79.71	no	no	minion	W.
82.7089	261.559	25.2933	108.0	no	no	minion	Zhang,
110.989	261.559	21.0011	131.99	no	no	minion	“Data
134.984	261.559	36.4368	171.42	no	no	minion	extraction
174.409	261.559	17.81	192.22	no	no	minion	from
195.199	261.559	37.0259	232.22	no	no	minion	composite
235.217	261.559	55.667	290.88	no	no	minion	oligonucleotide
69.956	272.017	47.9684	117.92	no	no	minion	microarrays,”
119.95	272.017	25.6358	145.59	no	yes	minion	Nucleic
147.578	272.017	18.5264	166.1	no	yes	minion	Acids
168.104	272.017	32.3687	200.47	no	yes	minion	Research,
202.461	272.017	12.9869	215.45	no	no	minion	vol.
217.453	272.017	10.7579	228.21	no	no	minion	31,
230.217	272.017	11.4653	241.68	no	no	minion	no.
243.688	272.017	6.45401	250.14	no	no	minion	7,
252.139	272.017	22.2501	274.39	no	no	minion	article
276.401	272.017	14.5229	290.92	no	no	minion	e36,
69.956	282.476	11.3972	81.35	no	no	minion	pp.
83.4137	282.476	15.2267	98.64	no	no	minion	1–5,
100.71	282.476	19.3387	120.05	no	no	minion	2003.
EndOfReference
50.732	293.626	15.2294	65.96	no	no	minion	[14]
69.9434	293.626	7.11484	77.06	no	no	minion	E.
82.1243	293.626	4.82482	86.95	no	no	minion	J.
92.0241	293.626	22.5272	114.55	no	no	minion	Candès,
125.608	293.626	4.82482	130.43	no	no	minion	J.
135.499	293.626	8.04645	143.55	no	no	minion	K.
148.611	293.626	35.4666	184.08	no	no	minion	Romberg,
189.153	293.626	13.533	202.69	no	no	minion	and
207.761	293.626	6.7777	214.54	no	no	minion	T.
219.605	293.626	14.9766	234.58	no	no	minion	Tao,
239.657	293.626	25.3857	265.04	no	no	minion	“Stable
270.124	293.626	20.8119	290.94	no	no	minion	signal
69.956	304.085	30.3566	100.31	no	no	minion	recovery
105.314	304.085	17.8324	123.15	no	no	minion	from
128.134	304.085	40.122	168.26	no	no	minion	incomplete
173.256	304.085	13.5339	186.79	no	no	minion	and
191.785	304.085	37.1245	228.91	no	no	minion	inaccurate
233.91	304.085	57.064	290.97	no	no	minion	measurements,”
69.956	314.543	59.7171	129.67	no	yes	minion	Communications
131.394	314.543	8.73327	140.13	no	yes	minion	on
141.846	314.543	16.0436	157.89	no	yes	minion	Pure
159.603	314.543	13.3868	172.99	no	yes	minion	and
174.717	314.543	26.7315	201.45	no	yes	minion	Applied
203.157	314.543	47.4	250.56	no	yes	minion	Mathematics,
252.266	314.543	12.9869	265.25	no	no	minion	vol.
266.98	314.543	10.7579	277.74	no	no	minion	59,
279.456	314.543	11.4653	290.92	no	no	minion	no.
69.956	325.01	6.45132	76.41	no	no	minion	8,
78.4768	325.01	11.3999	89.88	no	no	minion	pp.
91.9371	325.01	41.0258	132.96	no	no	minion	1207–1223,
135.041	325.01	19.3495	154.39	no	no	minion	2006.
EndOfReference
50.732	336.152	15.2321	65.96	no	no	minion	[15]
69.9461	336.152	6.7777	76.72	no	no	minion	T.
79.1259	336.152	7.72545	86.85	no	no	minion	R.
89.2535	336.152	31.0202	120.27	no	no	minion	Gregory,
122.685	336.152	63.4911	186.18	no	no	minion	“Macroevolution,
188.587	336.152	33.6285	222.22	no	no	minion	hierarchy
224.625	336.152	25.0727	249.7	no	no	minion	theory,
252.099	336.152	13.5321	265.63	no	no	minion	and
268.035	336.152	11.3084	279.34	no	no	minion	the
281.742	336.152	9.18608	290.93	no	no	minion	Cvalue
90.8504	346.61	31.5411	122.39	no	no	minion	enigma,”
124.468	346.61	45.3512	169.82	no	yes	minion	Paleobiology,
171.907	346.61	12.9851	184.89	no	no	minion	vol.
186.951	346.61	10.7561	197.71	no	no	minion	30,
199.777	346.61	11.4644	211.24	no	no	minion	no.
213.302	346.61	6.45401	219.76	no	no	minion	2,
221.825	346.61	11.3775	233.2	no	no	minion	pp.
235.262	346.61	32.4458	267.71	no	no	minion	179–202,
269.787	346.61	19.3603	289.15	no	no	minion	2004.
EndOfReference
50.732	357.761	15.2456	65.98	no	no	minion	[16]
69.9596	357.761	7.72993	77.69	no	no	minion	R.
81.8015	357.761	7.93616	89.74	no	no	minion	A.
93.8496	357.761	29.0431	122.89	no	no	minion	DeVore,
127.023	357.761	53.1035	180.13	no	no	minion	“Deterministic
184.244	357.761	48.9736	233.22	no	no	minion	constructions
237.334	357.761	7.28161	244.62	no	no	minion	of
248.729	357.761	42.1672	290.9	no	no	minion	compressed
69.956	368.219	26.3809	96.34	no	no	minion	sensing
98.8726	368.219	35.5168	134.39	no	no	minion	matrices,”
136.933	368.219	25.8528	162.79	no	yes	minion	Journal
165.324	368.219	6.39035	171.71	no	yes	minion	of
174.252	368.219	42.1421	216.39	no	yes	minion	Complexity,
218.941	368.219	12.9869	231.93	no	no	minion	vol.
234.465	368.219	10.7579	245.22	no	no	minion	23,
247.77	368.219	11.4653	259.24	no	no	minion	no.
261.771	368.219	15.2393	277.01	no	no	minion	4–6,
279.547	368.219	11.3775	290.92	no	no	minion	pp.
69.956	378.678	32.4458	102.4	no	no	minion	918–925,
104.48	378.678	19.3603	123.84	no	no	minion	2007.
EndOfReference
50.732	389.828	15.2321	65.96	no	no	minion	[17]
69.9461	389.828	7.72545	77.67	no	no	minion	R.
79.3178	389.828	28.176	107.49	no	no	minion	Berinde
109.145	389.828	13.5321	122.68	no	no	minion	and
124.334	389.828	5.98597	130.32	no	no	minion	P.
131.975	389.828	23.0741	155.05	no	no	minion	Indyk,
156.704	389.828	26.9422	183.65	no	no	minion	“Sparse
185.308	389.828	30.3602	215.67	no	no	minion	recovery
217.33	389.828	19.3836	236.71	no	no	minion	using
238.358	389.828	22.0484	260.41	no	no	minion	sparse
262.049	389.828	28.8727	290.92	no	no	minion	random
69.956	400.287	35.4989	105.45	no	no	minion	matrices,”
109.898	400.287	31.9787	141.88	no	no	minion	preprint,
146.303	400.287	19.3423	165.65	no	no	minion	2008,
170.108	400.287	120.815	290.92	no	no	minion	http://people.csail.mit.edu/indyk/
69.956	410.745	38.9438	108.9	no	no	minion	report.pdf.
EndOfReference
50.732	421.896	15.2402	65.97	no	no	minion	[18]
69.9542	421.896	6.53471	76.49	no	no	minion	Y.
81.9333	421.896	7.93437	89.87	no	no	minion	A.
95.3121	421.896	21.4978	116.81	no	no	minion	Chen,
122.263	421.896	19.3961	141.66	no	no	minion	C.-C.
147.095	421.896	22.3138	169.41	no	no	minion	Chou,
174.853	421.896	7.95678	182.81	no	no	minion	X.
188.254	421.896	11.538	199.79	no	no	minion	Lu,
205.237	421.896	6.53561	211.77	no	no	minion	et
217.227	421.896	10.4701	227.7	no	no	minion	al.,
233.151	421.896	8.71713	241.87	no	no	minion	“A
247.317	421.896	43.6547	290.97	no	no	minion	multivariate
69.956	432.354	37.2097	107.17	no	no	minion	prediction
110.613	432.354	22.7729	133.39	no	no	minion	model
136.824	432.354	10.5427	147.37	no	no	minion	for
150.808	432.354	39.7319	190.54	no	no	minion	microarray
193.984	432.354	74.5762	268.56	no	no	minion	cross-hybridization,”
272.112	432.354	18.8151	290.93	no	yes	minion	BMC
69.956	442.813	53.1815	123.14	no	yes	minion	Bioinformatics,
125.198	442.813	12.9833	138.18	no	no	minion	vol.
140.251	442.813	6.45312	146.7	no	no	minion	7,
148.764	442.813	22.2178	170.98	no	no	minion	article
173.048	442.813	15.0555	188.1	no	no	minion	101,
190.173	442.813	11.4017	201.57	no	no	minion	pp.
203.634	442.813	19.5369	223.17	no	no	minion	1–12,
225.241	442.813	19.3567	244.6	no	no	minion	2006.
EndOfReference
50.732	453.963	15.2348	65.97	no	no	minion	[19]
69.9488	453.963	6.7777	76.73	no	no	minion	T.
79.4792	453.963	5.86851	85.35	no	no	minion	F.
88.1004	453.963	21.5301	109.63	no	no	minion	Smith
112.375	453.963	13.533	125.91	no	no	minion	and
128.662	453.963	10.1562	138.82	no	no	minion	M.
141.562	453.963	6.41725	147.98	no	no	minion	S.
150.732	453.963	39.6611	190.39	no	no	minion	Waterman,
193.154	453.963	52.4516	245.61	no	no	minion	“Identification
248.369	453.963	7.25292	255.62	no	no	minion	of
258.368	453.963	32.5507	290.92	no	no	minion	common
69.956	464.422	36.0682	106.02	no	no	minion	molecular
109.969	464.422	53.2622	163.23	no	no	minion	subsequences,”
167.181	464.422	25.834	193.02	no	yes	minion	Journal
196.948	464.422	6.39035	203.34	no	yes	minion	of
207.28	464.422	34.9313	242.21	no	yes	minion	Molecular
246.138	464.422	27.8461	273.98	no	yes	minion	Biology,
277.933	464.422	12.9869	290.92	no	no	minion	vol.
69.9551	474.88	15.0582	85.01	no	no	minion	147,
87.0827	474.88	11.4644	98.55	no	no	minion	no.
